Id Produto;Nome Produto;Categoria;Marca;Preço Unit.;Custo Unit.
126;"Adventure Works 19"" Color Digital TV E35 Black";"TV and Video";"Adventure Works";143,4;73,11
128;"Adventure Works 19"" Color Digital TV E35 Brown";"TV and Video";"Adventure Works";143,4;73,11
125;"Adventure Works 19"" Color Digital TV E35 Silver";"TV and Video";"Adventure Works";143,4;73,11
127;"Adventure Works 19"" Color Digital TV E35 White";"TV and Video";"Adventure Works";143,4;73,11
123;"Adventure Works 19"" Portable LCD HDTV M110 Black";"TV and Video";"Adventure Works";279,99;128,76
122;"Adventure Works 19"" Portable LCD HDTV M110 Silver";"TV and Video";"Adventure Works";279,99;128,76
124;"Adventure Works 19"" Portable LCD HDTV M110 White";"TV and Video";"Adventure Works";279,99;128,76
130;"Adventure Works 20"" Analog CRT TV E45 Black";"TV and Video";"Adventure Works";200;101,97
132;"Adventure Works 20"" Analog CRT TV E45 Brown";"TV and Video";"Adventure Works";200;101,97
129;"Adventure Works 20"" Analog CRT TV E45 Silver";"TV and Video";"Adventure Works";200;101,97
131;"Adventure Works 20"" Analog CRT TV E45 White";"TV and Video";"Adventure Works";200;101,97
117;"Adventure Works 20"" CRT TV E15 Black";"TV and Video";"Adventure Works";169,99;86,67
116;"Adventure Works 20"" CRT TV E15 Silver";"TV and Video";"Adventure Works";169,99;86,67
118;"Adventure Works 20"" CRT TV E15 White";"TV and Video";"Adventure Works";169,99;86,67
134;"Adventure Works 20"" LCD HDTV M120 Black";"TV and Video";"Adventure Works";349,95;160,93
136;"Adventure Works 20"" LCD HDTV M120 Brown";"TV and Video";"Adventure Works";349,95;160,93
133;"Adventure Works 20"" LCD HDTV M120 Silver";"TV and Video";"Adventure Works";349,95;160,93
135;"Adventure Works 20"" LCD HDTV M120 White";"TV and Video";"Adventure Works";349,95;160,93
154;"Adventure Works 26"" 720p LCD HDTV M140 Black";"TV and Video";"Adventure Works";469,97;216,12
156;"Adventure Works 26"" 720p LCD HDTV M140 Brown";"TV and Video";"Adventure Works";469,97;216,12
153;"Adventure Works 26"" 720p LCD HDTV M140 Silver";"TV and Video";"Adventure Works";469,97;216,12
155;"Adventure Works 26"" 720p LCD HDTV M140 White";"TV and Video";"Adventure Works";469,97;216,12
138;"Adventure Works 32"" LCD HDTV M130 Black";"TV and Video";"Adventure Works";499,99;229,93
140;"Adventure Works 32"" LCD HDTV M130 Brown";"TV and Video";"Adventure Works";499,99;229,93
137;"Adventure Works 32"" LCD HDTV M130 Silver";"TV and Video";"Adventure Works";499,99;229,93
139;"Adventure Works 32"" LCD HDTV M130 White";"TV and Video";"Adventure Works";499,99;229,93
158;"Adventure Works 37"" 1080p LCD HDTV M150W Black";"TV and Video";"Adventure Works";1099,99;505,85
160;"Adventure Works 37"" 1080p LCD HDTV M150W Brown";"TV and Video";"Adventure Works";1099,99;505,85
157;"Adventure Works 37"" 1080p LCD HDTV M150W Silver";"TV and Video";"Adventure Works";1099,99;505,85
159;"Adventure Works 37"" 1080p LCD HDTV M150W White";"TV and Video";"Adventure Works";1099,99;505,85
150;"Adventure Works 40"" LCD HDTV M690 Black";"TV and Video";"Adventure Works";1184,97;392,6
152;"Adventure Works 40"" LCD HDTV M690 Brown";"TV and Video";"Adventure Works";1184,97;392,6
149;"Adventure Works 40"" LCD HDTV M690 Silver";"TV and Video";"Adventure Works";1184,97;392,6
151;"Adventure Works 40"" LCD HDTV M690 White";"TV and Video";"Adventure Works";1184,97;392,6
165;"Adventure Works 42"" LCD HDTV M55 Black";"TV and Video";"Adventure Works";763,51;389,26
146;"Adventure Works 52"" LCD HDTV X590 Black";"TV and Video";"Adventure Works";2899,99;960,82
148;"Adventure Works 52"" LCD HDTV X590 Brown";"TV and Video";"Adventure Works";2899,99;960,82
145;"Adventure Works 52"" LCD HDTV X590 Silver";"TV and Video";"Adventure Works";2899,99;960,82
147;"Adventure Works 52"" LCD HDTV X590 White";"TV and Video";"Adventure Works";2899,99;960,82
162;"Adventure Works 52"" LCD HDTV X790W Black";"TV and Video";"Adventure Works";1592,2;527,53
164;"Adventure Works 52"" LCD HDTV X790W Brown";"TV and Video";"Adventure Works";1592,2;527,53
161;"Adventure Works 52"" LCD HDTV X790W Silver";"TV and Video";"Adventure Works";1592,2;527,53
163;"Adventure Works 52"" LCD HDTV X790W White";"TV and Video";"Adventure Works";1592,2;527,53
194;"Litware Home Theater System 2.1 Channel E210 Black";"TV and Video";"Litware";299;152,44
226;"Litware Home Theater System 2.1 Channel E210 Brown";"TV and Video";"Litware";299;152,44
210;"Litware Home Theater System 2.1 Channel E210 Silver";"TV and Video";"Litware";299;152,44
196;"Litware Home Theater System 2.1 Channel E211 Black";"TV and Video";"Litware";269,9;137,6
228;"Litware Home Theater System 2.1 Channel E211 Brown";"TV and Video";"Litware";269,9;137,6
212;"Litware Home Theater System 2.1 Channel E211 Silver";"TV and Video";"Litware";269,9;137,6
197;"Litware Home Theater System 2.1 Channel E212 Black";"TV and Video";"Litware";299,9;152,9
229;"Litware Home Theater System 2.1 Channel E212 Brown";"TV and Video";"Litware";299,9;152,9
213;"Litware Home Theater System 2.1 Channel E212 Silver";"TV and Video";"Litware";299,9;152,9
192;"Litware Home Theater System 4.1 Channel M410 Black";"TV and Video";"Litware";599;275,46
224;"Litware Home Theater System 4.1 Channel M410 Brown";"TV and Video";"Litware";599;275,46
208;"Litware Home Theater System 4.1 Channel M410 Silver";"TV and Video";"Litware";599;275,46
198;"Litware Home Theater System 4.1 Channel M411 Black";"TV and Video";"Litware";599;275,46
230;"Litware Home Theater System 4.1 Channel M411 Brown";"TV and Video";"Litware";599;275,46
214;"Litware Home Theater System 4.1 Channel M411 Silver";"TV and Video";"Litware";599;275,46
199;"Litware Home Theater System 4.1 Channel M412 Black";"TV and Video";"Litware";569;261,66
231;"Litware Home Theater System 4.1 Channel M412 Brown";"TV and Video";"Litware";569;261,66
215;"Litware Home Theater System 4.1 Channel M412 Silver";"TV and Video";"Litware";569;261,66
200;"Litware Home Theater System 4.1 Channel M413 Black";"TV and Video";"Litware";549;252,47
232;"Litware Home Theater System 4.1 Channel M413 Brown";"TV and Video";"Litware";549;252,47
216;"Litware Home Theater System 4.1 Channel M413 Silver";"TV and Video";"Litware";549;252,47
195;"Litware Home Theater System 5.1 Channel M510 Black";"TV and Video";"Litware";639;293,85
227;"Litware Home Theater System 5.1 Channel M510 Brown";"TV and Video";"Litware";639;293,85
211;"Litware Home Theater System 5.1 Channel M510 Silver";"TV and Video";"Litware";639;293,85
193;"Litware Home Theater System 5.1 Channel M511 Black";"TV and Video";"Litware";699;321,44
225;"Litware Home Theater System 5.1 Channel M511 Brown";"TV and Video";"Litware";699;321,44
209;"Litware Home Theater System 5.1 Channel M511 Silver";"TV and Video";"Litware";699;321,44
201;"Litware Home Theater System 5.1 Channel M512 Black";"TV and Video";"Litware";699;321,44
233;"Litware Home Theater System 5.1 Channel M512 Brown";"TV and Video";"Litware";699;321,44
217;"Litware Home Theater System 5.1 Channel M512 Silver";"TV and Video";"Litware";699;321,44
202;"Litware Home Theater System 5.1 Channel M513 Black";"TV and Video";"Litware";689;316,85
234;"Litware Home Theater System 5.1 Channel M513 Brown";"TV and Video";"Litware";689;316,85
218;"Litware Home Theater System 5.1 Channel M513 Silver";"TV and Video";"Litware";689;316,85
205;"Litware Home Theater System 5.1 Channel M514 Black";"TV and Video";"Litware";599;275,46
237;"Litware Home Theater System 5.1 Channel M514 Brown";"TV and Video";"Litware";599;275,46
221;"Litware Home Theater System 5.1 Channel M514 Silver";"TV and Video";"Litware";599;275,46
206;"Litware Home Theater System 5.1 Channel M515 Black";"TV and Video";"Litware";569;261,66
238;"Litware Home Theater System 5.1 Channel M515 Brown";"TV and Video";"Litware";569;261,66
222;"Litware Home Theater System 5.1 Channel M515 Silver";"TV and Video";"Litware";569;261,66
207;"Litware Home Theater System 5.1 Channel M516 Black";"TV and Video";"Litware";579;266,26
239;"Litware Home Theater System 5.1 Channel M516 Brown";"TV and Video";"Litware";579;266,26
223;"Litware Home Theater System 5.1 Channel M516 Silver";"TV and Video";"Litware";579;266,26
203;"Litware Home Theater System 7.1 Channel M710 Black";"TV and Video";"Litware";799;264,72
235;"Litware Home Theater System 7.1 Channel M710 Brown";"TV and Video";"Litware";799;264,72
219;"Litware Home Theater System 7.1 Channel M710 Silver";"TV and Video";"Litware";799;264,72
204;"Litware Home Theater System 7.1 Channel X711 Black";"TV and Video";"Litware";1109;367,43
236;"Litware Home Theater System 7.1 Channel X711 Brown";"TV and Video";"Litware";1109;367,43
220;"Litware Home Theater System 7.1 Channel X711 Silver";"TV and Video";"Litware";1109;367,43
1037;"A. Datum Advanced Digital Camera M300 Azure";"Cameras and camcorders";"A. Datum";188,5;86,68
953;"A. Datum Advanced Digital Camera M300 Black";"Cameras and camcorders";"A. Datum";188,5;86,68
1023;"A. Datum Advanced Digital Camera M300 Green";"Cameras and camcorders";"A. Datum";188,5;86,68
967;"A. Datum Advanced Digital Camera M300 Grey";"Cameras and camcorders";"A. Datum";188,5;86,68
1009;"A. Datum Advanced Digital Camera M300 Orange";"Cameras and camcorders";"A. Datum";188,5;86,68
981;"A. Datum Advanced Digital Camera M300 Pink";"Cameras and camcorders";"A. Datum";188,5;86,68
995;"A. Datum Advanced Digital Camera M300 Silver";"Cameras and camcorders";"A. Datum";188,5;86,68
1032;"A. Datum All in One Digital Camera M200 Azure";"Cameras and camcorders";"A. Datum";188;86,45
948;"A. Datum All in One Digital Camera M200 Black";"Cameras and camcorders";"A. Datum";188;86,45
1018;"A. Datum All in One Digital Camera M200 Green";"Cameras and camcorders";"A. Datum";188;86,45
962;"A. Datum All in One Digital Camera M200 Grey";"Cameras and camcorders";"A. Datum";188;86,45
1004;"A. Datum All in One Digital Camera M200 Orange";"Cameras and camcorders";"A. Datum";188;86,45
976;"A. Datum All in One Digital Camera M200 Pink";"Cameras and camcorders";"A. Datum";188;86,45
990;"A. Datum All in One Digital Camera M200 Silver";"Cameras and camcorders";"A. Datum";188;86,45
1038;"A. Datum Bridge Digital Camera M300 Azure";"Cameras and camcorders";"A. Datum";186,9;85,95
954;"A. Datum Bridge Digital Camera M300 Black";"Cameras and camcorders";"A. Datum";186,9;85,95
1024;"A. Datum Bridge Digital Camera M300 Green";"Cameras and camcorders";"A. Datum";186,9;85,95
968;"A. Datum Bridge Digital Camera M300 Grey";"Cameras and camcorders";"A. Datum";186,9;85,95
1010;"A. Datum Bridge Digital Camera M300 Orange";"Cameras and camcorders";"A. Datum";186,9;85,95
982;"A. Datum Bridge Digital Camera M300 Pink";"Cameras and camcorders";"A. Datum";186,9;85,95
996;"A. Datum Bridge Digital Camera M300 Silver";"Cameras and camcorders";"A. Datum";186,9;85,95
1028;"A. Datum Compact Digital Camera M200 Azure";"Cameras and camcorders";"A. Datum";129;59,32
944;"A. Datum Compact Digital Camera M200 Black";"Cameras and camcorders";"A. Datum";129;59,32
1014;"A. Datum Compact Digital Camera M200 Green";"Cameras and camcorders";"A. Datum";129;59,32
958;"A. Datum Compact Digital Camera M200 Grey";"Cameras and camcorders";"A. Datum";129;59,32
1000;"A. Datum Compact Digital Camera M200 Orange";"Cameras and camcorders";"A. Datum";129;59,32
972;"A. Datum Compact Digital Camera M200 Pink";"Cameras and camcorders";"A. Datum";129;59,32
986;"A. Datum Compact Digital Camera M200 Silver";"Cameras and camcorders";"A. Datum";129;59,32
1035;"A. Datum Consumer Digital Camera E100 Azure";"Cameras and camcorders";"A. Datum";281;143,26
951;"A. Datum Consumer Digital Camera E100 Black";"Cameras and camcorders";"A. Datum";281;143,26
1021;"A. Datum Consumer Digital Camera E100 Green";"Cameras and camcorders";"A. Datum";281;143,26
965;"A. Datum Consumer Digital Camera E100 Grey";"Cameras and camcorders";"A. Datum";281;143,26
1007;"A. Datum Consumer Digital Camera E100 Orange";"Cameras and camcorders";"A. Datum";281;143,26
979;"A. Datum Consumer Digital Camera E100 Pink";"Cameras and camcorders";"A. Datum";281;143,26
993;"A. Datum Consumer Digital Camera E100 Silver";"Cameras and camcorders";"A. Datum";281;143,26
1036;"A. Datum Consumer Digital Camera M300 Azure";"Cameras and camcorders";"A. Datum";184,5;84,84
952;"A. Datum Consumer Digital Camera M300 Black";"Cameras and camcorders";"A. Datum";184,5;84,84
1022;"A. Datum Consumer Digital Camera M300 Green";"Cameras and camcorders";"A. Datum";184,5;84,84
966;"A. Datum Consumer Digital Camera M300 Grey";"Cameras and camcorders";"A. Datum";184,5;84,84
1008;"A. Datum Consumer Digital Camera M300 Orange";"Cameras and camcorders";"A. Datum";184,5;84,84
980;"A. Datum Consumer Digital Camera M300 Pink";"Cameras and camcorders";"A. Datum";184,5;84,84
994;"A. Datum Consumer Digital Camera M300 Silver";"Cameras and camcorders";"A. Datum";184,5;84,84
1041;"A. Datum Full Frame Digital Camera X300 Azure";"Cameras and camcorders";"A. Datum";231;76,53
957;"A. Datum Full Frame Digital Camera X300 Black";"Cameras and camcorders";"A. Datum";231;76,53
1027;"A. Datum Full Frame Digital Camera X300 Green";"Cameras and camcorders";"A. Datum";231;76,53
971;"A. Datum Full Frame Digital Camera X300 Grey";"Cameras and camcorders";"A. Datum";231;76,53
1013;"A. Datum Full Frame Digital Camera X300 Orange";"Cameras and camcorders";"A. Datum";231;76,53
985;"A. Datum Full Frame Digital Camera X300 Pink";"Cameras and camcorders";"A. Datum";231;76,53
999;"A. Datum Full Frame Digital Camera X300 Silver";"Cameras and camcorders";"A. Datum";231;76,53
1043;"A. Datum Full Frame Digital Camera X300 Silver Grey";"Cameras and camcorders";"A. Datum";231;76,53
1033;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Azure";"Cameras and camcorders";"A. Datum";268;88,79
949;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Black";"Cameras and camcorders";"A. Datum";268;88,79
1019;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Green";"Cameras and camcorders";"A. Datum";268;88,79
963;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey";"Cameras and camcorders";"A. Datum";268;88,79
1005;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Orange";"Cameras and camcorders";"A. Datum";268;88,79
977;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Pink";"Cameras and camcorders";"A. Datum";268;88,79
991;"A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver";"Cameras and camcorders";"A. Datum";268;88,79
1040;"A. Datum Point n' Shoot Digital Camera M500 Azure";"Cameras and camcorders";"A. Datum";198;91,05
970;"A. Datum Point n' Shoot Digital Camera M500 Grey";"Cameras and camcorders";"A. Datum";198;91,05
956;"A. Datum Point Shoot Digital Camera M500 Black";"Cameras and camcorders";"A. Datum";198;91,05
1026;"A. Datum Point Shoot Digital Camera M500 Green";"Cameras and camcorders";"A. Datum";198;91,05
1012;"A. Datum Point Shoot Digital Camera M500 Orange";"Cameras and camcorders";"A. Datum";198;91,05
984;"A. Datum Point Shoot Digital Camera M500 Pink";"Cameras and camcorders";"A. Datum";198;91,05
998;"A. Datum Point Shoot Digital Camera M500 Silver";"Cameras and camcorders";"A. Datum";198;91,05
1042;"A. Datum Point Shoot Digital Camera M500 Silver Grey";"Cameras and camcorders";"A. Datum";198;91,05
1029;"A. Datum Rangefinder Digital Camera X200 Azure";"Cameras and camcorders";"A. Datum";200;66,26
945;"A. Datum Rangefinder Digital Camera X200 Black";"Cameras and camcorders";"A. Datum";200;66,26
1015;"A. Datum Rangefinder Digital Camera X200 Green";"Cameras and camcorders";"A. Datum";200;66,26
959;"A. Datum Rangefinder Digital Camera X200 Grey";"Cameras and camcorders";"A. Datum";200;66,26
1001;"A. Datum Rangefinder Digital Camera X200 Orange";"Cameras and camcorders";"A. Datum";200;66,26
973;"A. Datum Rangefinder Digital Camera X200 Pink";"Cameras and camcorders";"A. Datum";200;66,26
987;"A. Datum Rangefinder Digital Camera X200 Silver";"Cameras and camcorders";"A. Datum";200;66,26
1030;"A. Datum Slim Digital Camera M180 Azure";"Cameras and camcorders";"A. Datum";148;68,06
946;"A. Datum Slim Digital Camera M180 Black";"Cameras and camcorders";"A. Datum";148;68,06
1016;"A. Datum Slim Digital Camera M180 Green";"Cameras and camcorders";"A. Datum";148;68,06
960;"A. Datum Slim Digital Camera M180 Grey";"Cameras and camcorders";"A. Datum";148;68,06
1002;"A. Datum Slim Digital Camera M180 Orange";"Cameras and camcorders";"A. Datum";148;68,06
974;"A. Datum Slim Digital Camera M180 Pink";"Cameras and camcorders";"A. Datum";148;68,06
988;"A. Datum Slim Digital Camera M180 Silver";"Cameras and camcorders";"A. Datum";148;68,06
1047;"A. Datum SLR Camera 35"" M358 Black";"Cameras and camcorders";"A. Datum";338;155,43
1071;"A. Datum SLR Camera 35"" M358 Blue";"Cameras and camcorders";"A. Datum";338;155,43
1063;"A. Datum SLR Camera 35"" M358 Gold";"Cameras and camcorders";"A. Datum";338;155,43
1055;"A. Datum SLR Camera 35"" M358 Grey";"Cameras and camcorders";"A. Datum";338;155,43
1075;"A. Datum SLR Camera 35"" M358 Orange";"Cameras and camcorders";"A. Datum";338;155,43
1067;"A. Datum SLR Camera 35"" M358 Pink";"Cameras and camcorders";"A. Datum";338;155,43
1051;"A. Datum SLR Camera 35"" M358 Silver";"Cameras and camcorders";"A. Datum";338;155,43
1059;"A. Datum SLR Camera 35"" M358 Silver Grey";"Cameras and camcorders";"A. Datum";338;155,43
1045;"A. Datum SLR Camera 35"" X358 Black";"Cameras and camcorders";"A. Datum";588;194,82
1069;"A. Datum SLR Camera 35"" X358 Blue";"Cameras and camcorders";"A. Datum";588;194,82
1061;"A. Datum SLR Camera 35"" X358 Gold";"Cameras and camcorders";"A. Datum";588;194,82
1053;"A. Datum SLR Camera 35"" X358 Grey";"Cameras and camcorders";"A. Datum";588;194,82
1073;"A. Datum SLR Camera 35"" X358 Orange";"Cameras and camcorders";"A. Datum";588;194,82
1065;"A. Datum SLR Camera 35"" X358 Pink";"Cameras and camcorders";"A. Datum";588;194,82
1049;"A. Datum SLR Camera 35"" X358 Silver";"Cameras and camcorders";"A. Datum";588;194,82
1057;"A. Datum SLR Camera 35"" X358 Silver Grey";"Cameras and camcorders";"A. Datum";588;194,82
1046;"A. Datum SLR Camera M135 Black";"Cameras and camcorders";"A. Datum";312;143,48
1050;"A. Datum SLR Camera M136 Silver";"Cameras and camcorders";"A. Datum";312;143,48
1054;"A. Datum SLR Camera M137 Grey";"Cameras and camcorders";"A. Datum";312;143,48
1058;"A. Datum SLR Camera M138 Silver Grey";"Cameras and camcorders";"A. Datum";312;143,48
1062;"A. Datum SLR Camera M139 Gold";"Cameras and camcorders";"A. Datum";312;143,48
1066;"A. Datum SLR Camera M140 Pink";"Cameras and camcorders";"A. Datum";312;143,48
1070;"A. Datum SLR Camera M141 Blue";"Cameras and camcorders";"A. Datum";312;143,48
1074;"A. Datum SLR Camera M142 Orange";"Cameras and camcorders";"A. Datum";312;143,48
1044;"A. Datum SLR Camera X135 Black";"Cameras and camcorders";"A. Datum";627;207,74
1048;"A. Datum SLR Camera X136 Silver";"Cameras and camcorders";"A. Datum";427;141,47
1052;"A. Datum SLR Camera X137 Grey";"Cameras and camcorders";"A. Datum";627;207,74
1056;"A. Datum SLR Camera X138 Silver Grey";"Cameras and camcorders";"A. Datum";627;207,74
1060;"A. Datum SLR Camera X139 Gold";"Cameras and camcorders";"A. Datum";627;207,74
1064;"A. Datum SLR Camera X140 Pink";"Cameras and camcorders";"A. Datum";627;207,74
1068;"A. Datum SLR Camera X141 Blue";"Cameras and camcorders";"A. Datum";427;141,47
1072;"A. Datum SLR Camera X142 Orange";"Cameras and camcorders";"A. Datum";427;141,47
1039;"A. Datum SLR-like Digital Camera M400 Azure";"Cameras and camcorders";"A. Datum";196,9;90,55
955;"A. Datum SLR-like Digital Camera M400 Black";"Cameras and camcorders";"A. Datum";196,9;90,55
1025;"A. Datum SLR-like Digital Camera M400 Green";"Cameras and camcorders";"A. Datum";196,9;90,55
969;"A. Datum SLR-like Digital Camera M400 Grey";"Cameras and camcorders";"A. Datum";196,9;90,55
1011;"A. Datum SLR-like Digital Camera M400 Orange";"Cameras and camcorders";"A. Datum";196,9;90,55
983;"A. Datum SLR-like Digital Camera M400 Pink";"Cameras and camcorders";"A. Datum";196,9;90,55
997;"A. Datum SLR-like Digital Camera M400 Silver";"Cameras and camcorders";"A. Datum";196,9;90,55
1034;"A. Datum Super-zoom Digital Camera X300 Azure";"Cameras and camcorders";"A. Datum";290;96,08
950;"A. Datum Super-zoom Digital Camera X300 Black";"Cameras and camcorders";"A. Datum";290;96,08
1020;"A. Datum Super-zoom Digital Camera X300 Green";"Cameras and camcorders";"A. Datum";290;96,08
964;"A. Datum Super-zoom Digital Camera X300 Grey";"Cameras and camcorders";"A. Datum";290;96,08
1006;"A. Datum Super-zoom Digital Camera X300 Orange";"Cameras and camcorders";"A. Datum";290;96,08
978;"A. Datum Super-zoom Digital Camera X300 Pink";"Cameras and camcorders";"A. Datum";290;96,08
992;"A. Datum Super-zoom Digital Camera X300 Silver";"Cameras and camcorders";"A. Datum";290;96,08
1031;"A. Datum Ultra Compact Digital Camera M190 Azure";"Cameras and camcorders";"A. Datum";165;75,88
947;"A. Datum Ultra Compact Digital Camera M190 Black";"Cameras and camcorders";"A. Datum";165;75,88
1017;"A. Datum Ultra Compact Digital Camera M190 Green";"Cameras and camcorders";"A. Datum";165;75,88
961;"A. Datum Ultra Compact Digital Camera M190 Grey";"Cameras and camcorders";"A. Datum";165;75,88
1003;"A. Datum Ultra Compact Digital Camera M190 Orange";"Cameras and camcorders";"A. Datum";165;75,88
975;"A. Datum Ultra Compact Digital Camera M190 Pink";"Cameras and camcorders";"A. Datum";165;75,88
989;"A. Datum Ultra Compact Digital Camera M190 Silver";"Cameras and camcorders";"A. Datum";165;75,88
1220;"Fabrikam Budget Moviemaker 1'' 25mm E400 Black";"Cameras and camcorders";"Fabrikam";452;230,44
1148;"Fabrikam Budget Movie-Maker 1'' 25mm E400 Black";"Cameras and camcorders";"Fabrikam";422;215,15
1196;"Fabrikam Budget Moviemaker 1'' 25mm E400 Grey";"Cameras and camcorders";"Fabrikam";422;215,15
1172;"Fabrikam Budget Moviemaker 1'' 25mm E400 White";"Cameras and camcorders";"Fabrikam";422;215,15
1221;"Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black";"Cameras and camcorders";"Fabrikam";482;245,74
1149;"Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black";"Cameras and camcorders";"Fabrikam";432;220,25
1197;"Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey";"Cameras and camcorders";"Fabrikam";432;220,25
1173;"Fabrikam Budget Moviemaker 1/2'' 3mm E300 White";"Cameras and camcorders";"Fabrikam";432;220,25
1222;"Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Black";"Cameras and camcorders";"Fabrikam";431;219,74
1150;"Fabrikam Budget Movie-Maker 1/3'' 8.5mm E200 Black";"Cameras and camcorders";"Fabrikam";411;209,54
1198;"Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey";"Cameras and camcorders";"Fabrikam";411;209,54
1174;"Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White";"Cameras and camcorders";"Fabrikam";411;209,54
1223;"Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black";"Cameras and camcorders";"Fabrikam";460;234,52
1151;"Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black";"Cameras and camcorders";"Fabrikam";410;209,03
1199;"Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey";"Cameras and camcorders";"Fabrikam";410;209,03
1175;"Fabrikam Budget Moviemaker 2/3'' 17mm E100 White";"Cameras and camcorders";"Fabrikam";410;209,03
1232;"Fabrikam Business Videographer 1'' 25mm M600 Black";"Cameras and camcorders";"Fabrikam";888;408,36
1208;"Fabrikam Business Videographer 1'' 25mm M600 Grey";"Cameras and camcorders";"Fabrikam";890;409,28
1184;"Fabrikam Business Videographer 1'' 25mm M600 White";"Cameras and camcorders";"Fabrikam";890;409,28
1160;"Fabrikam Business Videographer 1"" 25mm M600 Blue";"Cameras and camcorders";"Fabrikam";890;409,28
1161;"Fabrikam Business Videographer 1/2'' 3mm M500 Black";"Cameras and camcorders";"Fabrikam";880;404,68
1209;"Fabrikam Business Videographer 1/2'' 3mm M500 Grey";"Cameras and camcorders";"Fabrikam";880;404,68
1240;"Fabrikam Business Videographer 1/2'' 3mm M500 White";"Cameras and camcorders";"Fabrikam";878;403,76
1233;"Fabrikam Business Videographer 1/2"" 3mm M500 Blue";"Cameras and camcorders";"Fabrikam";878;403,76
1185;"Fabrikam Business Videographer 1/2"" 3mm M500 Orange";"Cameras and camcorders";"Fabrikam";880;404,68
1162;"Fabrikam Business Videographer 1/3'' 8.5mm M380 Black";"Cameras and camcorders";"Fabrikam";860;395,48
1210;"Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey";"Cameras and camcorders";"Fabrikam";860;395,48
1241;"Fabrikam Business Videographer 1/3'' 8.5mm M380 White";"Cameras and camcorders";"Fabrikam";856;393,64
1234;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue";"Cameras and camcorders";"Fabrikam";856;393,64
1186;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";"Cameras and camcorders";"Fabrikam";860;395,48
1163;"Fabrikam Business Videographer 2/3'' 17mm M280 Black";"Cameras and camcorders";"Fabrikam";850;390,88
1211;"Fabrikam Business Videographer 2/3'' 17mm M280 Grey";"Cameras and camcorders";"Fabrikam";850;390,88
1242;"Fabrikam Business Videographer 2/3'' 17mm M280 White";"Cameras and camcorders";"Fabrikam";838;385,37
1235;"Fabrikam Business Videographer 2/3"" 17mm M280 Blue";"Cameras and camcorders";"Fabrikam";838;385,37
1187;"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";"Cameras and camcorders";"Fabrikam";850;390,88
1216;"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black";"Cameras and camcorders";"Fabrikam";620;285,12
1192;"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey";"Cameras and camcorders";"Fabrikam";600;275,92
1168;"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White";"Cameras and camcorders";"Fabrikam";600;275,92
1144;"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";"Cameras and camcorders";"Fabrikam";600;275,92
1217;"Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Black";"Cameras and camcorders";"Fabrikam";556;255,68
1193;"Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey";"Cameras and camcorders";"Fabrikam";566;260,28
1169;"Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White";"Cameras and camcorders";"Fabrikam";566;260,28
1145;"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";"Cameras and camcorders";"Fabrikam";566;260,28
1218;"Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black";"Cameras and camcorders";"Fabrikam";638;293,39
1194;"Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey";"Cameras and camcorders";"Fabrikam";633;291,09
1170;"Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White";"Cameras and camcorders";"Fabrikam";633;291,09
1146;"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue";"Cameras and camcorders";"Fabrikam";633;291,09
1147;"Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black";"Cameras and camcorders";"Fabrikam";655;301,21
1195;"Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey";"Cameras and camcorders";"Fabrikam";655;301,21
